Id,SubjectBody,Compound_,Neg,Pos,Mean_,Sum_
6115,ms blair available tmw friday noon saturday morning laurentony blair requests speak,0.0,0.0,0.0,1.0,1.0
6116,ms heard armitage wexler offices pending calls mail tony blair asking speak btw noon tomorrow friday saturday morning fmr dep sec armitage available today noon tomorrow friday menenedez available today today robert wexler available anytime today anytime tomorrow let know like lock comprehensive calls update,0.5423,0.0,0.095,1.0,5.0
6122,lauren jiloty friday october valenzuelaaa state gov huma abedin arturo correa rescued ecuador yes,0.6705,0.0,0.314,0.0,0.0
6123,myq map directions directory contact search information alumni parents news media rint page home institutes centers quinnipiac university polling institute national release november american voters deny obama reelection quinnipiac university national poll finds president tied romney huckabee leads palin word format president barack obama deserve second term american voters say percent statistical dead heat possible republican challengers mitt romney mike huckabee according quinnipiac university poll released today president obama leads sarah palin percent romney huckabee palin house speaker newt gingrich bunched republican voters asked prefer gop presidential nomination independent quinnipiac kwin uh pe ack university survey finds democratic voters say percent want challenge president obama party nomination democratic base remains squarely president barack obama comes election weakness independent voters point makes election prospects uncertain said peter brown assistant director quinnipiac university polling institute demographic splits electorate voters asked president deserves second term roadmap election strategists need focus appeal percent men percent whites percent political independents percent age think deserves years oval office trial heats massachusetts gov romney receives percent percent obama president gets percent percent mr huckabee matched indiana gov mitch daniels virtual unknown voters president leads percent point alaska gov palin runs worst president obama daniels essentially generic republican anonymity voters obama gets percent gets percent ms palin said brown unpopular independents recently said thought defeat obama data necessarily support assertion unlike daniels political unknown americans virtually voters formed opinion palin opinion encouraging candidacy ms palin viewed negatively american people possible republican candidates viewed unfavorable percent voters favorably percent independents key swing voting bloc negative percent favorability rating huckabee gets percent favorability rating romney gets percent score house speaker newt gingrich gets negative percent score obama gets percent split overall negative percent independent voters mythical republican primary ms palin gets percent including percent gop women followed romney percent huckabee percent gingrich percent minnesota gov tim pawlenty percent daniels mississippi gov haley barbour sen john thune south dakota percent best thing obama going comes election point republicans candidate nationally known liked majority voters said brown november quinnipiac university surveyed registered voters nationwide live telephone margin error percentage points quinnipiac university poll directed douglas schwartz ph conducts public opinion surveys pennsylvania new york new jersey connecticut florida ohio nation public service research data rss feed http www quinnipiac edu polling xml begin_of end_of follow twitter republicans republican leaners long way like ask questions presidential election republican primary president held today candidates sarah palin mike huckabee newt gingrich mitt romney mitch daniels tim pawlenty haley barbour john thune vote republicans white nocoll coll brnagn tot men worn degree degree evngl prot cath palin huckabee gingrich romney daniels pawlenty barbour thune smone vol wldn vote vol dk na democrats democrat leaners long way like ask questions presidential election like candidate barack obama run democratic nomination president democrats nocoll coll tot men worn wht blk degree degree yes ok na turning november general election president election president held today candidates barack obama democrat sarah palin republican vote tot rep dem ind men worn wht blk obama palin smone vol wldn vote vol ok na age yrs income pol phil lib mod obama palin smone vol wldn vote vol dr na white nocoll coll brnagn degree degree evngl prot cath obama palin smone vol wldn vote vol dr na election president held today candidates barack obama democrat mitt romney republican vote tot rep dem ind men worn wht blk obama romney smone vol wldn vote vol dk na age yrs income pol phil lib mod obama romney smone vol wldn vote vol dk na white nocoll coll brnagn degree degree evngl prot cath obama romney smone vol wldn vote vol dk na election president held today candidates barack obama democrat mike huckabee republican vote tot rep dem ind men worn wht bik obama huckabee smone vol wldn vote vol dk na age yrs income pol phil lib mod obama huckabee smone vol wldn vote vol ok na white nocoll coll brnagn degree degree evngl prot cath obama huckabee smone vol wldn vote vol dk na election president held today candidates barack obama democrat mitch daniels republican vote tot rep dem ind men worn wht blk obama daniels smone vol wldn vote vol dk na age yrs income pol phil lib mod obama daniels smone vol wldn vote vol dk na white nocoll coll brnagn degree degree evngl prot cath obama daniels smone vol wldn vote vol dk na opinion barack obama favorable unfavorable heard tot rep dem ind men worn wht elk favorable unfavorable hvn hrd refused age yrs income pol phil lib mod favorable unfavorable hvn hrd refused white nocoll coll brnagn degree degree evngl prot cath favorable unfavorable hvn hrd refused trend opinion barack obama favorable unfavorable heard nov sep jul mar nov favorable high low nov feb favorable unfavorable hvn hrd refused opinion sarah palin favorable unfavorable heard tot rep dem ind men worn wht blk favorable unfavorable hvn hrd refused trend opinion sarah palin favorable unfavorable heard nov sep jul mar sep favorable unfavorable hvn hrd refused opinion mike huckabee favorable unfavorable heard tot rep dem ind men worn wht elk favorable unfavorable hvn hrd refused trend opinion mike huckabee favorable unfavorable heard nov oct favorable unfavorable hvn hrd refused opinion mitt romney favorable unfavorable heard tot rep dem ind men worn wht elk favorable unfavorable hrd refused trend opinion mitt romney favorable unfavorable heard nov mar nov oct aug jun favorable unfavorable hvn hrd refused opinion newt gingrich favorable unfavorable heard tot rep dem ind men worn wht blk favorable unfavorable hvn hrd refused trend opinion newt gingrich favorable unfavorable heard nov feb favorable unfavorable hvn hrd refused opinion tim pawlenty favorable unfavorable heard tot rep dem ind men worn wht blk favorable unfavorable hvn hrd refused opinion john thune favorable unfavorable heard tot rep dem ind men worn wht blk favorable unfavorable hvn hrd refused opinion mitch daniels favorable unfavorable heard tot rep dem ind men worn wht blk favorable unfavorable hvn hrd refused opinion haley barbour favorable unfavorable heard tot rep dem ind men worn wht blk favorable unfavorable hvn hrd refused looking ahead election president feel barack obama deserves reelected feel deserve reelected tot rep dem ind men worn wht blk deserves reelection dk na age yrs income pol phil lib mod deserves reelection dk na white nocoll coll brnagn degree degree evngl prot cath deserves reelection dk na trend looking ahead election president feel barack obama deserves reelected feel deserve reelected nov jul mar yes deserves dk na opinion republican party favorable unfavorable heard tot rep dem ind men worn wht elk favorable unfavorable hvn hrd refused age yrs income pol phil lib mod favorable unfavorable hvn hrd refused white nocoll coll brnagn degree degree evngl prot cath favorable unfavorable hvn hrd refused trend opinion republican party favorable unfavorable heard low jul nov sep jul apr mar favorable high low nov oct favorable unfavorable hvn hrd refused opinion democratic party favorable unfavorable heard tot rep dem ind men worn wht blk favorable unfavorable hvn hrd refused age yrs income pol phil lib mod favorable unfavorable hvn hrd refused white nocoll coll brnagn degree degree evngl prot cath favorable unfavorable hvn hrd refused trend opinion democratic party favorable unfavorable heard nov sep jul apr mar favorable high low nov mar favorable unfavorable hvn hrd refused opinion tea party movement favorable unfavorable heard tot rep dem ind men worn wht blk favorable unfavorable hvn hrd refused trend opinion tea party movement favorable unfavorable heard nov sep jul apr mar favorable unfavorable hrd refused consider tea party movement tot rep dem ind men worn wht blk yes dk na age yrs income pol phil lib mod yes dk na white nocoll coll brnagn degree degree evngl prot cath yes dk na trend consider tea party movement nov sep jul apr mar yes dk na quinnipiac university mount carmel ave hamden ct admissions financial aid contact questions comments copyright script writing current year copyright quinnipiac university statement liability copyrights script google analyticsh fyi state play poll sid,0.9984,0.092,0.14800000000000002,-0.30337078651685395,-54.0
6124,thanks follow fm patifio understand injured spoke yesterday arturo correa rescued ecuador,0.4588,0.155,0.32799999999999996,0.0,0.0
6125,classified papers coming house karzai update amcit somalia david hale readout meeting barak abbas sundaydocuments,0.0,0.0,0.0,1.0,1.0
6126,list deep dives thinking months sept indonesia pre comprehensive ptshp dialogue russia pre nrc october india pre potus trip balkans pre potential trip balkans november central asia pre trip deep dives future timely iran pre egypt turkey cyprus mexico brazildeep dives,0.25,0.0,0.048,1.0,2.0
6127,reuters iraq shi ite led alliance chose prime minister nun al maliki,0.0,0.0,0.0,1.0,1.0
6130,pakistan flood relief donations report,0.4767,0.0,0.43700000000000006,1.0,1.0
6140,plo israel halt settlements talks resume,0.0,0.0,0.0,0.0,0.0
6145,nyt palestinians say talks israel suspended,-0.4767,0.38299999999999995,0.0,0.0,0.0
6151,received svtc europe issue sat oct hdr intonemai com wrote pls email receive,0.0772,0.0,0.098,-1.0,-1.0
6156,importance high ms mashabane cancelled morning waiting propose new time update mashabane,0.128,0.138,0.172,0.0,0.0
6159,fyifw fm kevin rudd sec state clinton invitation rudd speak oxy,0.0,0.0,0.0,0.0,0.0
6163,netanyahu points background quote readout netanyahu meeting senior advisers friday knows restrained moderate construction judea samaria year affect peace process international community needs palestinians continue engaging peace talks palestinians moratorium order opportunity enter direct negotiations preconditions expect palestinians flexibility continue peace talks unfortunately opposed palestinians hardening stance quote yasser abed rabbo bibi raise leadership confirms resumption talks requires tangible steps freeze settlements palestinian leadership holds israel responsible obstructing negotiations netanyahu points,0.9531,0.027999999999999997,0.251,0.25,2.0
6169,reuters pakistan reopen afghan route security improves,0.6369,0.0,0.51,1.0,1.0
6173,sunday reading summary interesting proposal jordanian foreign minister marwan muasher palestinian israeli direct talks case regional approach marwan muasher carnegie endowment bulletin august marwan muasher jordanian foreign minister ambassador deputy prime minister advocates regional settlement israeli palestinian conflict capitalizing arab peace initiative approach depends securing end game deposits parties parties offer hypothetical commitments willing onset deposited committed willing saudi arabia deposit instance outline agree package included details jerusalem saudi package promise secure arab muslim backing painful compromises palestinians need accept muasher advocates similar approach syrian track asking syria deposit end game commitments return israeli withdrawal golan heights deposits saudis syrians clearly commit address inclusion hamas hezbollah regional agreement arab states end logistical financial military support groups assume responsibility delivering actors helping transform political players israel deposit spell commitment solution based borders return golan according muasher deposits make easier president abbas engage talks aimed ending conflict given arab cover abbas provide end game deposits according muasher absent commitments arab states palestinian positions remain maximalist deposits sides make reasonable comprehensive package package table cooperation quartet comprehensive package presented focus confidence building measures sides end game amif bilateral talks fail regional approach,0.9911,0.047,0.271,0.6190476190476191,13.0
6174,sending emails today send yesterday attached pager fleshing launch pledge palestine based warren buffett model start includes addition way ask make conditional commitments contingent raising big sum fund real impact great contacts group young arab business leaders spoke year cd quickly reach chair getting details rand cost arc project ampledge palestine,0.6908,0.0,0.122,1.0,1.0
6180,yes sun oct hdr clintonemail com wrote work work talk secure,0.6249,0.0,0.36200000000000004,1.0,3.0
6183,trying reach yellow phone sun oct hdr clintonemail com wrote yes work talk secure,0.6369,0.0,0.36,1.0,2.0
6185,link video arc http friendsofthearc ore national infrastructure trunkline future palestinian state developed rand corporation minutes long great overview arc vision potential enabling peace region promise worth tested palestinians israelis american jews palestinians genuinely idea originate american politicians diplomats innovative american minds collaboration stakeholders walks life palestine israel europe muslim world largely financed private finance amthe arc,0.9403,0.0,0.247,1.0,5.0
6190,thanks madame secretary kagan unusually supportive piece friday prominently mentioned role asia built singapore book pretty damn inspirational leave asia early monday check road thanks best kurtre lee kuan yew scs,0.9441,0.085,0.414,0.3333333333333333,2.0
6191,ops alert flotilla mariam gaza flotilla update departure august activity tripoli port sbu saturday august hours embassy investigators reported mariam jounieh star julia aka naji al ali remain positions lebanese port tripoli signs activity investigators added elevated security presence port press present team return tripoli sunday august provide reports appropriate gol says ship sail monday sbu august assured rso mariam depart declined provide additional information flotilla organizer claims ship sail directly gaza coordinator mariam efforts samar al hajj told lbc television channel saturday contacts ongoing countries near gaza order acquire permission ship dock ports complained universal war allow cancel ship trip added ship head gaza directly tripoli stressing ship reason start war,-0.7906,0.11800000000000001,0.071,0.0,0.0
6194,october hillaryh ni conference sid,0.0,0.0,0.0,0.0,0.0
6195,ap belgium detained nation anti terror sweep,-0.8126,0.677,0.0,-1.0,-1.0
6197,november effort liberal balance groups begins michael luo prove significant development elections david brock prominent democratic political operative says amassed million pledges weeks moving quickly hire staff set hopes permanent liberal counterweight airwaves republican leaning outside groups spent heavily year midterm elections kathleen kennedy townsend maryland lieutenant governor eldest robert kennedy children agreed serve chairwoman group called american bridge lending extremely nascent undertaking weight remains significant families democratic politics leading democratic donors pledged money group include rob mckay heir taco bell fortune chairman democracy alliance partnership wealthy liberal donors robert dyson heads dyson kissner moran takeover acquisitions firm new york city marcia carsey television producer gave million democratic outside groups mr brock said interview planned formally file papers federal election commission tuesday set american bridge known independent expenditure political action committee meaning able contributions unlimited size individuals corporations regularly disclose donors certain set debate mr brock appears positioning new organization fund raising consultants raise money democratic oriented media efforts american bridge nonprofit organizations mr brock currently runs media matters action network disclose donors action network tracks conservative politicians advocacy organizations organized nonprofit group set expanded role elections including potentially running television ads according internal draft concept paper american bridge media matter action network plans obtained new york times mr brock said money money actively solicit donors entities end media spending apportioned accordingly moves mr brock recent weeks make concrete effort far democratic activists establish kind centralized structure hope left answer groups right chamber commerce american crossroads significantly outspent democratic leaning outside groups year early say mr brock group emerge vehicle giant contributions left mr brock led heralded independent group presidential election failed gain traction obama campaign indicated preferred donors groups mr brock conservative journalist publicly disavowed right late respected political player drawn plaudits liberal donors running array groups media matters umbrella mr brock pointed various groups associated media matters raised combined million year backers include major democratic donors like george soros billionaire recently announced given million group peter lewis billionaire chairman progressive insurance like mr soros gave million democratic oriented groups hollywood producer steve bing donor base constitutes major individual players historically given hundreds millions dollars types efforts mr brock said need asked doubt step critical time widespread agreement democratic activists donors need groups heavily involved elections white house officials signaled recent weeks obama administration object democratic leaning outside groups getting involved elections change obama campaign attitude groups indicated prefer names donors disclosed lack disclosure republican leaning outside groups central democratic talking point year spending outside groups right exploded midterm elections overriding desire liberal donors activists hold white house win lost house senate trump principles political operatives agree easier raise money option offering anonymity available sort funny principle stand essentially tie hand mr mckay said mr brock numerous democratic activists discussions setting similar independent efforts monday instance steve rosenthal chief executive america coming democratic fund raising vehicle focused voter mobilization election convened group political operatives active election washington restaurant discuss apparently gone far mr brock terms raising money formally setting organization mr brock said million pledges group collected far deposited bank account end quarter way comparison america families action fund major democratic independent efforts house races year raised million entire cycle mid october internal concept paper american bridge lays series priorities year including initially focusing attacking vulnerable republicans senate house prelude major spending american bridge debuts sid,0.9892,0.035,0.109,0.3548387096774194,11.0
6208,reuters israel says iranian reactor use totally unacceptable,-0.5095,0.32,0.0,-1.0,-1.0
6210,sbwhoeor sunday september richard medley sent private newsletter sid election fed welcome new old world september main debates inside senior fed offices balance conservative fiscal policy republicans important question facing officials sides fence far squiggles whirls monthly numbers spending taxes important implementation reg reform health care reform going change november details amid snarkiness crazy tea party candidates know love snarkiness things lost president lost control spending tax agenda president lost control implementing reg reform health care legislation congress pushed polling parties independent sources point strongly republicans taking house likely senate able gain effective control spending taxes large scale administrative reforms let start spending basic fact spending approved congress starts house wrote nearly week ago house republican leader boehner senior staff clear like freeze spending levels annual cost savings billion republican priorities freezing spending levels happen unlikely event republicans house budget frozen near fy levels time money formally appropriated spending bills approved fiscal year starts october congress pass continuing resolution keeps government running specific appropriations government shutdown happened appropriations continuing resolution government literally runs spending authority congress pass cr weeks likely run formation new congress say february march year lame duck session cutting close cute new congress republicans fail control house dominated fiscal conservatives boehner cr idea traction senate make moderate president veto shut government sign hit turn things frees money bush tax rollovers helps plan slow freeze implementation reg reform health care reform bills obvious second people forget implementation rules requires staff increases staff reg writing money freezing spending previous levels freeze ability hire new staff seriously obstruct new rule writing process add boehner commitment overturn major regulatory reforms got tidal wave indecision paralysis jesus talk mixed metaphors interesting hearings announce simply chilling effect threatening overturn laws accomplish ninety percent wants potentially courts time strike parts health care appeal senate written republican control senate attention senate look like consensus democratic majority prevails point senate function january given new membership got glimpse look like moderate republican scott brown elected health care public option panned reg reform trimmed edges incoming crop members ardent government spending debt taxes regulatory oversight make boehner job easier quick look new members marry sworn office candidates replacing republican open seats generally considered conservative predecessors ck likely winner toomey pa likely winner rubio fl likely winner ayotte nh likely winner blunt mo likely winner portman oh likely winner coats likely winner paul ky likely winner miller ak likely winner lee ut likely winner boozman ar likely winner hoeven nd likely winner kirk il lean gop angle nv tossup democrat controlled seats remain play ca wi wa ct races continue develop report picture election day clearer likely new members join following traditional budget trouble makers senate demint sc coburn ok inhofe ok mcconnell ky kyl az mccain az thune sd crapo id vitter la burr nc aggressive senator slow body snail pace republicans operated efficiently minority party votes total january new existing road blocks patrolling senate floor republican pick ups make getting votes cloture impossible spending bills welcome new reality,0.9988,0.064,0.244,0.2054794520547945,15.0
6212,slaughter anne marie slaughtera state gov tuesday november abedin huma sullivan jacob mills cheryl chet crocker scott lasensky sam lewis oped mep crocker lasensky lewis oped doc abusing privileges sending emails evening published november declaring america stand middle east peace chester crocker scott lasensky samuel lewis faltering middle east peace talks need jolt washington powerful option moving process forward taking firm stand end conflict american declaration principles carefully crafted properly marketed spark debate change political calculus leaders mediator world power america strongest assets ability legitimize ideas rally support central role conflict define zone negotiability mean imposing peace statement basic principles believes guide parties negotiated solution america long declared support states say means practice current talks resume american ideas parties unlikely agree broad trade offs necessary reach peace deal quick deal borders security proposed unlikely washington addressing end game sides exposed issues set later discussion like jerusalem refugees opinion polling consistently showed support peace strongest core issues addressed american statement principles mobilize regional support provide time public framework engaging sponsors arab peace initiative strengthen ability reassert importance regional support structure bilateral negotiations especially reviving multilateral contacts meetings involving israelis neighbors region greater regional engagement peace process carry powerful benefits regional challenges like iranian nuclear program clearer declaration surest way protect prospects state solution unrelenting onslaught ground pushes parties away peace deal american set ideas anchor present day demands issues like jerusalem security settlements clear vision future urgently broaden debate narrow confines settlements question minimum american declaration based lines agreed territorial swaps support compromise jerusalem allows capitals states include provisions security limitations guarantees reiterate america support agreed solution refugee problem reaffirm long standing commitment state israel american principles include caveat given ultimate agreed viable solution particular formula american ideas succeed unlike past efforts washington try pre cook declaration parties choreograph reactions fact statement principles explicitly described country believes support implication support statement designed achieve immediate approval adoption parties purpose clarify america stands define interests work aim influencing climate thinking region sobering illusions encouraging need support timing context course key considerations assuming current gridlock negotiations persists time elapse election results digested abroad public attention redirected foreboding increasingly dangerous arab israel stalemate presidential speech essential dramatize seriousness purpose lay principles immediately followed major high level diplomatic effort persuade key middle east leaders quartet allies genuine desire regionalize peacemaking effort maximize support key members congress speech occur congress adjourns consultation stalemated parties routine precede speech leaks contents kept absolute minimum purpose undermined speech usefully remove veil silence shrouds breakthroughs past negotiations example progress annapolis process substance endorsement state solution comprehensive arab israeli peace obama administration hinted palestinian settlement accompany normalized relations israel arab states putting broader framing traditionally defined conflict israel immediate neighbors normalization piece puzzle fully articulated new strategy based presenting american ideas parties way entice skeptical israelis leads long overdue need washington engage arab peace initiative puts forward peace principles american leadership ensure diplomatic process defined clear picture possible parties expect gain negotiated settlement gain skeptics say risky present american ideas parties pull rug current leaders exposing withering domestic criticism argue galvanize obstructionists support compromise precipitate crisis ground simply worry cost american prestige key players react negatively risks overstated complete collapse process far dangerous particularly strategic environment shifts favor regional forces seek undermine promote peace america limit managing conflict upended shared interests peace stability end chester crocker professor strategic studies georgetown university school foreign service scott lasensky senior research associate institute peace samuel lewis retired diplomat ambassador israel views,0.9995,0.07400000000000001,0.324,0.24752475247524752,25.0
6218,basic principles nyt ed board principles gov reflect election results gov significant role iraqiyya good internal stability regional integration gov formation include strong reform power sharing understanding want gov committed long term partnership principles backed iraqi leaders need make decisions break deadlock candidate encouraged allawi iraqiyya maliki state law work reflects votes new gov healthy majority fills position iraqis decide ways gov happen soon concerns sadrists end power veto gov decisions topple gov iraq govt formation,0.9337,0.027000000000000003,0.231,0.2727272727272727,3.0
6225,hoping talking pledge palestine noted ago thinking gates globalize overall pledge campaign way help change attitude culture elites countries like pakistan greater social responsibility starting paying taxes gotten idea fleshed worth raising later follow amlunch buffetts,0.8859999999999999,0.0,0.28600000000000003,1.0,2.0
6233,reuters chile rescuer says trapped miners alive tv,-0.2023,0.28300000000000003,0.217,-1.0,-1.0
6237,reuters seoul says china foreign minister visit delayed,-0.2263,0.213,0.0,-1.0,-1.0
6241,day goes thankful chance given work issues mean proud work week amid stood courageously principle voice prevail heard office worked proud great leader conscience secretary happy thanksgiving family thanks respect harold harold hongju koh legal adviser department state suite st nw washington dc office mobile faxhappy thanksgiving,0.9826,0.0,0.452,0.8181818181818182,9.0
6248,reuters israel angered palestinian report western wall,-0.5106,0.355,0.0,0.0,0.0
